Unnamed: 0,index,hid,finishm,age,besttime,class,horseweight,exweight,horseweightchg,distance,track,going,jname,tname,datediff,rating,ratechg,ind_win,ind_pla
23981,101933,11,71.59,4.0,69.06,Class 3,1034.0,118,5.0,1200,TURF,GOOD,0.26686807653575023,0.22427603203943314,43.0,61.0,1.0,0,0
23983,101935,1,82.44,7.0,82.17,Class 3,1138.0,133,8.0,1400,TURF,GOOD,0.26518391787852863,0.2763063707945598,22.0,85.0,7.0,0,0
23984,101936,2,82.11,6.0,81.74,Class 3,1183.0,124,8.0,1400,TURF,GOOD,0.2924901185770751,0.2614023144996596,14.0,83.0,0.0,0,0
23985,101937,3,82.66,6.0,81.87,Class 3,1182.0,131,29.0,1400,TURF,GOOD,0.1963470319634703,0.26277372262773724,11.0,83.0,-2.0,0,0
23986,101938,4,82.27,5.0,81.46,Class 3,1141.0,130,7.0,1400,TURF,GOOD,0.32205128205128203,0.2139673105497771,14.0,82.0,-2.0,0,0
23988,101940,6,83.38,4.0,83.4,Class 3,1013.0,128,-2.0,1400,TURF,GOOD,0.19781553398058246,0.22427603203943314,34.0,82.0,0.0,0,0
23990,101942,8,82.07,5.0,81.55,Class 3,1088.0,130,12.0,1400,TURF,GOOD,0.22482435597189696,0.2635294117647059,49.0,82.0,0.0,0,1
23992,101944,10,82.38,6.0,81.46,Class 3,1058.0,128,2.0,1400,TURF,GOOD,0.4320666319625195,0.26454709058188364,14.0,80.0,0.0,0,0
23993,101945,11,82.0,4.0,81.68,Class 3,1138.0,121,17.0,1400,TURF,GOOD,0.23423423423423426,0.2714776632302405,34.0,80.0,0.0,0,1
23994,101946,12,83.8,4.0,83.99,Class 3,1140.0,121,0.0,1400,TURF,GOOD,0.15746753246753248,0.23462783171521034,22.0,78.0,0.0,0,0
23995,101947,13,81.76,4.0,82.03,Class 3,1007.0,122,13.0,1400,TURF,GOOD,0.506429277942631,0.3948717948717949,28.0,74.0,0.0,1,1
23996,101948,14,82.69,4.0,83.23,Class 3,1068.0,110,5.0,1400,TURF,GOOD,0.06962785114045618,0.22361477572559368,14.0,63.0,-3.0,0,0
24065,102017,1,70.41,5.0,69.69,Class 3,1181.0,132,11.0,1200,TURF,GOOD,0.26686807653575023,0.22361477572559368,21.0,79.0,3.0,0,0
24066,102018,2,70.49,6.0,69.98,Class 3,1111.0,125,5.0,1200,TURF,GOOD,0.15746753246753248,0.36607142857142855,21.0,77.0,0.0,0,0
24069,102021,5,70.23,6.0,69.74,Class 3,1192.0,125,-1.0,1200,TURF,GOOD,0.32205128205128203,0.26454709058188364,21.0,72.0,0.0,1,1
24070,102022,6,70.45,9.0,69.16,Class 3,1194.0,124,2.0,1200,TURF,GOOD,0.1963470319634703,0.2635294117647059,31.0,71.0,-2.0,0,0
24071,102023,7,70.44,5.0,69.87,Class 3,1174.0,123,15.0,1200,TURF,GOOD,0.2503209242618742,0.21339139902014154,17.0,70.0,-2.0,0,0
24072,102024,8,70.73,7.0,70.49,Class 3,1136.0,123,1.0,1200,TURF,GOOD,0.18149146451033246,0.16493656286043828,28.0,70.0,-2.0,0,0
24073,102025,9,70.69,5.0,69.96,Class 3,1209.0,121,15.0,1200,TURF,GOOD,0.2264957264957265,0.2242152466367713,21.0,68.0,1.0,0,0
24074,102026,10,70.8,4.0,69.74,Class 3,1076.0,120,-3.0,1200,TURF,GOOD,0.506429277942631,0.19189907038512616,21.0,67.0,0.0,0,0
24075,102027,11,70.35,5.0,70.05,Class 3,1226.0,117,22.0,1200,TURF,GOOD,0.1568627450980392,0.22641509433962265,49.0,66.0,-2.0,0,1
24076,102028,12,70.32,5.0,69.66,Class 3,1082.0,115,13.0,1200,TURF,GOOD,0.22482435597189696,0.2614023144996596,28.0,62.0,8.0,0,1
24077,102029,1,100.99,5.0,99.18,Class 3,1099.0,133,23.0,1650,TURF,GOOD,0.21557719054242006,0.3948717948717949,14.0,80.0,-2.0,0,0
24078,102030,2,100.8,6.0,99.52,Class 3,1166.0,133,6.0,1650,TURF,GOOD,0.506429277942631,0.2763063707945598,21.0,80.0,0.0,0,1
24079,102031,3,101.13,5.0,100.22,Class 3,1157.0,128,1.0,1650,TURF,GOOD,0.2026431718061674,0.2714776632302405,21.0,75.0,-1.0,0,0
24080,102032,4,101.21,6.0,99.66,Class 3,1130.0,125,7.0,1650,TURF,GOOD,0.19781553398058246,0.22361477572559368,77.0,74.0,7.0,0,0
24081,102033,5,100.9,6.0,99.73,Class 3,1140.0,124,15.0,1650,TURF,GOOD,0.1493212669683258,0.2635294117647059,28.0,71.0,-2.0,0,0
24082,102034,6,101.15,8.0,100.04,Class 3,1054.0,114,5.0,1650,TURF,GOOD,0.2924901185770751,0.2357414448669201,17.0,68.0,-2.0,0,0
24083,102035,7,102.25,5.0,99.92,Class 3,1085.0,113,50.0,1650,TURF,GOOD,0.23423423423423426,0.26454709058188364,231.0,67.0,0.0,0,0
24084,102036,8,101.09,7.0,100.68,Class 3,1123.0,119,24.0,1650,TURF,GOOD,0.18149146451033246,0.2242152466367713,21.0,66.0,0.0,0,0
24085,102037,9,101.16,4.0,99.79,Class 3,987.0,115,-21.0,1650,TURF,GOOD,0.1568627450980392,0.22641509433962265,21.0,64.0,0.0,0,0
24087,102039,11,101.29,5.0,99.97,Class 3,1146.0,112,7.0,1650,TURF,GOOD,0.17372621240024555,0.26277372262773724,14.0,61.0,0.0,0,0
24088,102040,12,100.54,4.0,100.63,Class 3,1028.0,114,19.0,1650,TURF,GOOD,0.26686807653575023,0.2139673105497771,63.0,61.0,6.0,1,1
24104,102056,2,98.33,4.0,98.8,Class 3,1054.0,131,4.0,1650,ALL WEATHER TRACK,GOOD,0.2264957264957265,0.3948717948717949,17.0,76.0,-1.0,0,0
24105,102057,3,98.38,7.0,98.51,Class 3,1088.0,131,25.0,1650,ALL WEATHER TRACK,GOOD,0.32205128205128203,0.24124513618677046,10.0,76.0,-1.0,0,0
24106,102058,4,102.2,6.0,102.18,Class 3,1290.0,127,22.0,1650,ALL WEATHER TRACK,GOOD,0.19781553398058246,0.2242152466367713,28.0,74.0,-2.0,0,0
24108,102060,6,98.78,8.0,97.6,Class 3,1095.0,124,-4.0,1650,ALL WEATHER TRACK,GOOD,0.21557719054242006,0.18515429524603835,17.0,69.0,0.0,0,0
