index,rdate,rid,hid,venue,track,going,course,class,distance,rfinishm,rm1,rm2,rm3,rm4,rm5,rm6,horsenum,jname,tname,exweight,bardraw,gear,rating,ratechg,horseweight,horseweightchg,besttime,age,priority,lastsix,rank,runpos,p1,p2,p3,p4,p5,p6,m1,m2,m3,m4,m5,m6,finishm,d1,d2,d3,d4,d5,d6,datediff,pricemoney,windist,win_t5,win,place_t5,place,ind_win,ind_pla
110386,2019-10-16,1,1,HV,TURF,GOOD,C,Class 5,1800,11032,1357,2309,2477,2459,2430,0,V202,C Schofield,K H Ting,133,9,B/XB,37,0,1209,-12,1.50.48,7,+1,10/9/5/1/1/7,5,7-7-8-8-5,7,7,8,8,5,0,1417,2393,2425,2431,2392,0,11058,3.75,9,5.75,4,1.5,0,35,"HK$ 725,000",1-1/2,12.0,17.0,3.7,4.6,0,0
110387,2019-10-16,1,2,HV,TURF,GOOD,C,Class 5,1800,11032,1357,2309,2477,2459,2430,0,C251,J Moreira,C Fownes,133,2,,37,0,1171,-25,,4,1,3/3/9/5/9/9,4,6-5-5-6-4,6,5,5,6,4,0,1393,2345,2461,2447,2402,0,11048,2.25,4.5,3.5,2.75,1.0,0,10,"HK$ 725,000",1,2.3,2.4,1.4,1.2,0,0
110388,2019-10-16,1,3,HV,TURF,GOOD,C,Class 5,1800,11032,1357,2309,2477,2459,2430,0,V232,A Sanna,K W Lui,131,4,V,35,0,1063,-8,1.50.24,7,1,6/4/5/10/8/8,3,10-10-11-7-3,10,10,11,7,3,0,1473,2397,2405,2379,2392,0,11046,7.25,12.75,8.25,3.25,0.75,0,35,"HK$ 725,000",3/4,6.6,5.4,1.8,1.7,0,1
110389,2019-10-16,1,4,HV,TURF,GOOD,C,Class 5,1800,11032,1357,2309,2477,2459,2430,0,V119,K H Chan,P F Yiu,131,10,B/TT,35,+5,1118,-20,1.49.75,7,1,1/5/12/3/4/10,7,1-1-1-1-7,1,1,1,1,7,0,1357,2309,2477,2459,2465,0,11067,0.5,1.25,SH,0.5,2.25,0,35,"HK$ 725,000",2-1/4,13.0,11.0,3.5,3.1,0,0
110390,2019-10-16,1,5,HV,TURF,GOOD,C,Class 5,1800,11032,1357,2309,2477,2459,2430,0,V207,K C Leung,L Ho,129,5,H/SR,33,-2,1165,+5,1.50.73,7,1,12/4/9/11/7/2,1,3-4-3-2-1,3,4,3,2,1,0,1365,2357,2445,2443,2422,0,11032,0.5,3.5,1.5,0.5,SH,0,10,"HK$ 725,000",SH,12.0,9.3,2.7,3.2,1,1
110391,2019-10-16,1,6,HV,TURF,GOOD,C,Class 5,1800,11032,1357,2309,2477,2459,2430,0,B448,B Shinn,C H Yip,127,8,B2,31,-10,1208,+29,,4,1,14/13/10/12/13/10,11,9-9-10-10-11,9,9,10,10,11,0,1445,2409,2409,2419,2452,0,11134,5.5,11.75,7.5,5,6.5,0,101,"HK$ 725,000",6-1/2,24.0,36.0,6.3,9.8,0,0
110392,2019-10-16,1,7,HV,TURF,GOOD,C,Class 5,1800,11032,1357,2309,2477,2459,2430,0,A285,C Y Ho,K L Man,126,7,,30,0,1039,+13,1.50.20,5,1,7/7/9/10/10/9,10,2-2-2-3-10,2,2,2,3,10,0,1365,2321,2457,2467,2499,0,11109,0.5,1.25,SH,0.5,4.75,0,35,"HK$ 725,000",4-3/4,13.0,16.0,3.6,4.2,0,0
110393,2019-10-16,1,8,HV,TURF,GOOD,C,Class 5,1800,11032,1357,2309,2477,2459,2430,0,B134,L Hewitson,P O'Sullivan,119,3,B,23,+2,1121,-5,,5,1,2/8/12/2/8/4,9,4-3-4-4-9,4,3,4,4,9,0,1369,2333,2469,2451,2480,0,11102,0.75,2.25,1.75,1.25,4.25,0,10,"HK$ 725,000",4-1/4,6.7,8.0,2.2,2.4,0,0
110394,2019-10-16,1,9,HV,TURF,GOOD,C,Class 5,1800,11032,1357,2309,2477,2459,2430,0,B231,H W Lai,Y S Tsui,117,6,B-/H1/P2,21,-2,1024,-32,,5,1,9/7/10/4/6/6,8,5-6-6-9-8,5,6,6,9,8,0,1389,2377,2453,2451,2418,0,11088,2.0,6.25,4.75,4.25,3.5,0,7,"HK$ 725,000",3-1/2,39.0,52.0,8.6,12.0,0,0
110395,2019-10-16,1,10,HV,TURF,GOOD,C,Class 5,1800,11032,1357,2309,2477,2459,2430,0,B292,H N Wong,D E Ferraris,116,1,B,20,-1,1229,+6,1.50.90,5,1,6/7/9/10/10/10,6,8-8-9-11-6,8,8,9,11,6,0,1445,2397,2413,2439,2366,0,11060,5.5,11,7,5.75,1.75,0,10,"HK$ 725,000",1-3/4,13.0,12.0,3.8,2.9,0,0
110396,2019-10-16,1,11,HV,TURF,GOOD,C,Class 5,1800,11032,1357,2309,2477,2459,2430,0,B107,M L Yeung,C W Chang,113,11,H/TT2,17,-2,1093,-4,1.50.37,6,+1,9/9/6/3/9/4,2,11-11-7-5-2,11,11,7,5,2,0,1477,2405,2353,2407,2391,0,11033,7.5,13.5,5.75,2.5,SH,0,10,"HK$ 725,000",SH,28.0,21.0,6.5,4.4,0,1
110397,2019-10-16,2,1,HV,TURF,GOOD,C,Class 4,1000,5718,1264,2145,2309,0,0,0,B359,Z Purton,W Y So,133,6,H/TT,60,+2,1169,0,0.57.33,4,+1,2/2,6,1-2-6,1,2,6,0,0,0,1264,2173,2327,0,0,0,5764,N,1.75,2.75,0,0,0,35,"HK$ 967,000",2-3/4,1.9,1.9,1.1,1.2,0,0
110398,2019-10-16,2,2,HV,TURF,GOOD,C,Class 4,1000,5718,1264,2145,2309,0,0,0,V123,J Moreira,Y S Tsui,130,9,V,57,-1,1050,-23,0.57.11,6,*1,12/3/4/4/2/3,9,2-1-9,2,1,9,0,0,0,1268,2141,2379,0,0,0,5788,N,1.75,4.5,0,0,0,35,"HK$ 967,000",4-1/2,12.0,6.3,3.0,2.0,0,0
110399,2019-10-16,2,3,HV,TURF,GOOD,C,Class 4,1000,5718,1264,2145,2309,0,0,0,C322,K C Leung,K L Man,128,3,,55,-2,1091,+10,,4,+1,8/14/11/12/12/13,8,6-6-8,6,6,8,0,0,0,1296,2189,2298,0,0,0,5783,2,4.75,4,0,0,0,25,"HK$ 967,000",4,35.0,54.0,6.8,11.0,0,0
110400,2019-10-16,2,4,HV,TURF,GOOD,C,Class 4,1000,5718,1264,2145,2309,0,0,0,A088,H T Mo,C H Yip,127,1,,54,0,1033,+2,0.57.87,6,*1,7/8/11/3/7/3,10,10-11-10,10,11,10,0,0,0,1324,2217,2276,0,0,0,5817,3.75,8.25,6.25,0,0,0,35,"HK$ 967,000",6-1/4,11.0,13.0,2.7,2.6,0,0
110401,2019-10-16,2,5,HV,TURF,GOOD,C,Class 4,1000,5718,1264,2145,2309,0,0,0,C455,H W Lai,L Ho,125,4,H,52,0,1154,0,,4,1,9,11,12-12-11,12,12,11,0,0,0,1344,2229,2251,0,0,0,5824,5,10.25,6.75,0,0,0,15,"HK$ 967,000",6-3/4,74.0,93.0,14.0,18.0,0,0
110402,2019-10-16,2,6,HV,TURF,GOOD,C,Class 4,1000,5718,1264,2145,2309,0,0,0,B332,K Teetan,A T Millard,123,12,B/TT,50,+1,1206,+30,0.57.52,5,+1,3/8/10/10/7/3,5,7-7-5,7,7,5,0,0,0,1296,2201,2258,0,0,0,5755,2,5.5,2.25,0,0,0,35,"HK$ 967,000",2-1/4,14.0,12.0,4.2,3.3,0,0
110403,2019-10-16,2,7,HV,TURF,GOOD,C,Class 4,1000,5718,1264,2145,2309,0,0,0,C329,G van Niekerk,J Moore,121,7,,48,-2,1036,+6,,3,+1,6/4/3/3,1,3-3-1,3,3,1,0,0,0,1280,2169,2269,0,0,0,5718,1,2.5,0.5,0,0,0,25,"HK$ 967,000",1/2,14.0,18.0,3.7,4.8,1,1
110404,2019-10-16,2,8,HV,TURF,GOOD,C,Class 4,1000,5718,1264,2145,2309,0,0,0,C390,L Hewitson,D E Ferraris,121,8,TT1,48,,1026,-16,,3,*1,5/5,12,9-9-12,9,9,12,0,0,0,1312,2217,2301,0,0,0,5830,3,7.5,7,0,0,0,101,"HK$ 967,000",7,62.0,91.0,14.0,20.0,0,0
110405,2019-10-16,2,9,HV,TURF,GOOD,C,Class 4,1000,5718,1264,2145,2309,0,0,0,C239,M Chadwick,P O'Sullivan,118,5,XB1,45,-3,1193,+11,,4,+1,8/7/9/10,2,8-8-2,8,8,2,0,0,0,1308,2201,2217,0,0,0,5726,2.75,6.25,0.5,0,0,0,94,"HK$ 967,000",1/2,9.2,13.0,2.5,3.2,0,1
110406,2019-10-16,2,10,HV,TURF,GOOD,C,Class 4,1000,5718,1264,2145,2309,0,0,0,B263,C Y Ho,D J Hall,115,10,CP-,42,-4,1047,+27,0.56.97,4,*1,9/7/2/5/9/8,4,11-10-4,11,10,4,0,0,0,1328,2201,2212,0,0,0,5741,4,7.5,1.5,0,0,0,98,"HK$ 967,000",1-1/2,17.0,18.0,4.3,3.7,0,0
110407,2019-10-16,2,11,HV,TURF,GOOD,C,Class 4,1000,5718,1264,2145,2309,0,0,0,B466,M F Poon,P F Yiu,115,11,B,42,-2,1116,-4,0.58.54,4,+1,12/10/9/12/5,3,4-5-3,4,5,3,0,0,0,1288,2189,2256,0,0,0,5733,1.5,4.25,0.75,0,0,0,25,"HK$ 967,000",3/4,62.0,59.0,14.0,12.0,0,1
110408,2019-10-16,2,12,HV,TURF,GOOD,C,Class 4,1000,5718,1264,2145,2309,0,0,0,B381,C Schofield,R Gibson,115,2,B/TT,42,+5,1154,+13,0.57.79,5,1,1/11/4/4/12/10,7,5-4-7,5,4,7,0,0,0,1292,2169,2318,0,0,0,5779,1.75,3.25,3.75,0,0,0,35,"HK$ 967,000",3-3/4,6.5,6.4,1.9,1.6,0,0
110409,2019-10-16,3,1,HV,TURF,GOOD,C,Class 4,1650,10028,2813,2445,2443,2327,0,0,T029,T H So,C H Yip,132,4,H/XB,58,-2,1174,-10,1.40.04,8,2,8/9/12/5/1/4,6,12-11-11-6,12,11,11,6,0,0,2941,2429,2431,2281,0,0,10082,8,7,6.25,3.25,0,0,10,"HK$ 967,000",3-1/4,33.0,46.0,7.9,10.0,0,0
110410,2019-10-16,3,2,HV,TURF,GOOD,C,Class 4,1650,10028,2813,2445,2443,2327,0,0,C426,U Rispoli,R Gibson,131,5,XB,57,0,1064,-2,,3,2,6,7,10-8-10-7,10,8,10,7,0,0,2905,2433,2443,2309,0,0,10090,5.75,5,5,4,0,0,15,"HK$ 967,000",4,14.0,22.0,5.1,7.0,0,0
110411,2019-10-16,3,3,HV,TURF,GOOD,C,Class 4,1650,10028,2813,2445,2443,2327,0,0,T093,A Sanna,D E Ferraris,130,2,,56,-4,1136,-2,1.39.36,8,1,12/6/8/5/5/8,2,3-3-5-2,3,3,5,2,0,0,2837,2445,2447,2334,0,0,10063,1.5,1.5,1.75,2.25,0,0,101,"HK$ 967,000",2-1/4,8.0,11.0,2.0,2.6,0,1
110412,2019-10-16,3,4,HV,TURF,GOOD,C,Class 4,1650,10028,2813,2445,2443,2327,0,0,A247,N Callan,R Gibson,129,8,H/P/TT,55,-1,1082,+11,1.39.89,5,*1,5/5/7/1/7/9,11,4-2-4-11,4,2,4,11,0,0,2841,2429,2451,2392,0,0,10113,1.75,0.75,1.25,5.25,0,0,21,"HK$ 967,000",5-1/4,9.0,12.0,2.8,3.4,0,0
110413,2019-10-16,3,5,HV,TURF,GOOD,C,Class 4,1650,10028,2813,2445,2443,2327,0,0,A189,L Hewitson,D E Ferraris,125,11,B/TT,51,-2,1067,+16,1.39.88,6,2,10/10/11/4/2/5,10,11-12-12-10,11,12,12,10,0,0,2921,2461,2419,2309,0,0,10110,6.75,7.75,6.25,5.25,0,0,15,"HK$ 967,000",5-1/4,40.0,50.0,11.0,12.0,0,0
110414,2019-10-16,3,6,HV,TURF,GOOD,C,Class 4,1650,10028,2813,2445,2443,2327,0,0,B460,Z Purton,C Fownes,125,10,H/P,51,-2,1123,+15,1.40.38,4,+1,5/7/10/3/1/6,3,9-10-2-3,9,10,2,3,0,0,2901,2461,2343,2361,0,0,10065,5.5,6.5,N,2.25,0,0,15,"HK$ 967,000",2-1/4,5.3,5.1,2.3,1.6,0,1
110415,2019-10-16,3,7,HV,TURF,GOOD,C,Class 4,1650,10028,2813,2445,2443,2327,0,0,B455,K C Leung,W Y So,122,3,,48,-2,956,-18,,4,*1,11/13/4/12/9,12,5-6-8-12,5,6,8,12,0,0,2853,2469,2451,2382,0,0,10155,2.5,4,4.5,8,0,0,25,"HK$ 967,000",8,38.0,61.0,9.5,13.0,0,0
110416,2019-10-16,3,8,HV,TURF,GOOD,C,Class 4,1650,10028,2813,2445,2443,2327,0,0,B426,M F Poon,C H Yip,121,6,,47,-1,1059,-1,,4,+1,8/9/6/11/3/11,5,2-4-6-5,2,4,6,5,0,0,2829,2465,2455,2322,0,0,10071,1,2.25,3,2.75,0,0,31,"HK$ 967,000",2-3/4,15.0,18.0,5.5,4.5,0,0
110417,2019-10-16,3,9,HV,TURF,GOOD,C,Class 4,1650,10028,2813,2445,2443,2327,0,0,V341,C Y Ho,A S Cruz,119,12,V/TT,45,0,1145,-8,1.40.28,7,*1,7/5/2/3/9/5,8,6-7-3-8,6,7,3,8,0,0,2865,2465,2375,2388,0,0,10093,3.25,4.5,N,4,0,0,38,"HK$ 967,000",4,15.0,21.0,4.9,5.9,0,0
110418,2019-10-16,3,10,HV,TURF,GOOD,C,Class 4,1650,10028,2813,2445,2443,2327,0,0,A083,H T Mo,Y S Tsui,118,1,,44,+5,1029,-11,1.40.11,7,1,1/5/8/11/6/10,9,1-1-1-9,1,1,1,9,0,0,2813,2445,2443,2406,0,0,10107,1,0.75,N,5,0,0,10,"HK$ 967,000",5,7.3,5.0,2.3,1.6,0,0
110419,2019-10-16,3,11,HV,TURF,GOOD,C,Class 4,1650,10028,2813,2445,2443,2327,0,0,A419,K Teetan,A T Millard,116,7,,42,-2,1182,0,1.39.92,6,1,10/6/5/9/2/1,1,8-5-7-1,8,5,7,1,0,0,2873,2441,2443,2271,0,0,10028,3.75,3.5,3.5,2.25,0,0,21,"HK$ 967,000",2-1/4,13.0,14.0,3.9,3.7,1,1
110420,2019-10-16,3,12,HV,TURF,GOOD,C,Class 4,1650,10028,2813,2445,2443,2327,0,0,B279,J Moreira,D J Hall,115,9,B,41,-1,1154,-3,1.39.30,5,1,4/4/4/4/11/3,3,7-9-9-3,7,9,9,3,0,0,2873,2465,2439,2289,0,0,10065,3.75,5,4.75,2.25,0,0,15,"HK$ 967,000",2-1/4,3.3,2.6,1.3,1.5,0,1
110421,2019-10-16,4,1,HV,TURF,GOOD,C,Class 4,1800,10905,1381,2259,2360,2480,2425,0,A333,B Shinn,C S Shum,133,3,B/TT,56,0,1102,+6,1.49.75,6,1,11/6/1/2/5/7,6,9-9-10-9-6,9,9,10,9,6,0,1449,2291,2380,2432,2431,0,10983,4.25,6.25,7.5,4.5,4.75,0,21,"HK$ 967,000",4-3/4,27.0,15.0,7.4,3.8,0,0
110422,2019-10-16,4,2,HV,TURF,GOOD,C,Class 4,1800,10905,1381,2259,2360,2480,2425,0,C280,K Teetan,A S Cruz,131,7,CP/H/TT,54,+6,1117,+16,1.49.89,4,+1,1/4/6/3/5/8,9,3-1-1-1-9,3,1,1,1,9,0,1393,2247,2360,2480,2544,0,11024,0.75,N,1.75,1,7.5,0,21,"HK$ 967,000",7-1/2,5.5,6.3,2.5,2.2,0,0
110423,2019-10-16,4,3,HV,TURF,GOOD,C,Class 4,1800,10905,1381,2259,2360,2480,2425,0,C089,Z Purton,C Fownes,130,10,B/H,53,0,1163,+20,1.49.12,5,1,4/2/1/3/3/11,11,2-3-3-4-11,2,3,3,4,11,0,1385,2279,2368,2484,2764,0,11280,N,1.5,2,2.25,23.5,0,21,"HK$ 967,000",23-1/2,3.7,3.4,1.9,1.4,0,0
110424,2019-10-16,4,4,HV,TURF,GOOD,C,Class 4,1800,10905,1381,2259,2360,2480,2425,0,A065,U Rispoli,D E Ferraris,127,5,,50,+1,1055,+16,1.49.69,6,1,2/10/6/8/6/7,8,5-6-6-7-8,5,6,6,7,8,0,1401,2295,2384,2456,2471,0,11007,1.25,3.5,5,3.5,6.25,0,21,"HK$ 967,000",6-1/4,6.0,6.5,2.0,1.8,0,0
110425,2019-10-16,4,5,HV,TURF,GOOD,C,Class 4,1800,10905,1381,2259,2360,2480,2425,0,V156,J Moreira,P F Yiu,126,11,V,49,0,1125,+10,1.49.26,7,1,3/4/13/8/7/10,1,4-7-7-8-1,4,7,7,8,1,0,1401,2307,2380,2456,2361,0,10905,1.25,4.25,5.5,4,N,0,21,"HK$ 967,000",N,8.6,11.0,2.9,3.0,1,1
110426,2019-10-16,4,6,HV,TURF,GOOD,C,Class 4,1800,10905,1381,2259,2360,2480,2425,0,B326,L Hewitson,F C Lor,124,2,SR-/TT,47,-2,1023,+10,1.49.34,5,1,5/9/9/9/8/8,4,7-5-5-5-4,7,5,5,5,4,0,1413,2263,2388,2456,2427,0,10947,2,2.25,4,2.5,2.75,0,31,"HK$ 967,000",2-3/4,9.6,14.0,3.1,4.5,0,0
110427,2019-10-16,4,7,HV,TURF,GOOD,C,Class 4,1800,10905,1381,2259,2360,2480,2425,0,V243,H N Wong,C H Yip,122,4,,45,-2,1078,+11,,6,2,12/9/6/9/1/11,10,6-4-4-6-10,6,4,4,6,10,0,1405,2263,2388,2476,2626,0,11158,1.5,1.75,3.5,3.25,15.75,0,15,"HK$ 967,000",15-3/4,59.0,90.0,13.0,22.0,0,0
110428,2019-10-16,4,8,HV,TURF,GOOD,C,Class 4,1800,10905,1381,2259,2360,2480,2425,0,A118,C Schofield,C W Chang,120,9,H,43,0,1119,+9,,6,2,3/8/9/4/4/8,2,11-10-9-3-2,11,10,9,3,2,0,1465,2295,2352,2388,2410,0,10910,5.25,7.5,7,1.25,N,0,10,"HK$ 967,000",N,13.0,9.3,2.6,2.8,0,1
110429,2019-10-16,4,9,HV,TURF,GOOD,C,Class 4,1800,10905,1381,2259,2360,2480,2425,0,V039,C Y Ho,C H Yip,120,8,,43,-2,1007,+2,1.50.04,7,1,5/12/8/10/8/4,3,10-11-11-11-3,10,11,11,11,3,0,1465,2311,2372,2436,2351,0,10935,5.25,8.5,9.25,6.5,1.75,0,10,"HK$ 967,000",1-3/4,14.0,23.0,4.9,7.1,0,1
110430,2019-10-16,4,10,HV,TURF,GOOD,C,Class 4,1800,10905,1381,2259,2360,2480,2425,0,A201,K H Chan,C W Chang,120,1,CP,43,+5,1072,+13,1.49.58,6,1,1/2/5/12/5/6,5,1-2-2-2-5,1,2,2,2,5,0,1381,2263,2384,2468,2462,0,10958,N,N,1.75,1,3.25,0,31,"HK$ 967,000",3-1/4,7.3,5.7,1.8,2.3,0,0
110431,2019-10-16,4,11,HV,TURF,GOOD,C,Class 4,1800,10905,1381,2259,2360,2480,2425,0,A087,T H So,D J Hall,118,6,B,41,-2,1138,-13,,6,1,7/5/7/5/1/6,7,8-8-8-10-7,8,8,8,10,7,0,1441,2291,2376,2448,2450,0,11006,3.75,5.75,6.75,4.75,6.25,0,7,"HK$ 967,000",6-1/4,21.0,21.0,4.4,5.5,0,0
110432,2019-10-16,5,1,HV,TURF,GOOD,C,Class 3,1800,10946,1379,2353,2471,2396,2347,0,T391,A Domeyer,A T Millard,130,10,SR/TT,74,-2,1041,-3,1.49.67,8,1,13/12/7/3/6/3,5,3-1-1-2-5,3,1,1,2,5,0,1383,2349,2471,2420,2348,0,10971,N,0.75,0.5,1.5,1.5,0,10,"HK$ 1,450,000",1-1/2,45.0,61.0,9.4,12.0,0,0
110433,2019-10-16,5,2,HV,TURF,GOOD,C,Class 3,1800,10946,1379,2353,2471,2396,2347,0,C084,Z Purton,J Moore,129,4,CP/TT,73,0,1118,+2,1.49.10,5,*1,9/3/2/6/2/10,6,9-7-8-8-6,9,7,8,8,6,0,1423,2373,2455,2412,2314,0,10977,2.75,4,3,4,2,0,31,"HK$ 1,450,000",2,3.5,2.8,1.7,1.4,0,0
110434,2019-10-16,5,3,HV,TURF,GOOD,C,Class 3,1800,10946,1379,2353,2471,2396,2347,0,C214,G van Niekerk,J Moore,128,6,PC-/B2/TT,72,-2,1254,-33,,5,2,5/11,4,6-9-7-6-4,6,9,7,6,4,0,1407,2409,2431,2412,2305,0,10964,1.75,5.25,2.75,3.75,1,0,10,"HK$ 1,450,000",1,8.1,11.0,2.6,3.8,0,0
110435,2019-10-16,5,4,HV,TURF,GOOD,C,Class 3,1800,10946,1379,2353,2471,2396,2347,0,B336,J Moreira,D E Ferraris,126,1,,70,0,1027,+16,1.49.05,5,+1,4/2/4/5/2/10,7,4-5-6-7-7,4,5,6,7,7,0,1395,2377,2475,2416,2320,0,10983,1,2.5,2.75,4,2.25,0,21,"HK$ 1,450,000",2-1/4,3.3,3.1,1.4,1.1,0,0
110436,2019-10-16,5,5,HV,TURF,GOOD,C,Class 3,1800,10946,1379,2353,2471,2396,2347,0,C159,R Bayliss,C Fownes,121,12,B,65,0,1124,-13,1.50.28,5,2,6/7/1/5/6/4,10,12-12-12-12-10,12,12,12,12,10,0,1459,2409,2439,2380,2313,0,11000,5,8.5,6.5,5.5,3.25,0,4,"HK$ 1,450,000",3-1/4,15.0,18.0,4.6,4.3,0,0
110437,2019-10-16,5,6,HV,TURF,GOOD,C,Class 3,1800,10946,1379,2353,2471,2396,2347,0,B094,B Shinn,J Size,124,11,P,68,-2,980,+10,1.50.86,5,+1,9/13/4/11/3/10,11,7-3-2-4-11,7,3,2,4,11,0,1411,2349,2451,2432,2420,0,11063,2,1.75,0.5,2.75,7.25,0,15,"HK$ 1,450,000",7-1/4,54.0,65.0,12.0,13.0,0,0
110438,2019-10-16,5,7,HV,TURF,GOOD,C,Class 3,1800,10946,1379,2353,2471,2396,2347,0,A172,T H So,P O'Sullivan,123,2,,67,-2,1056,+12,1.49.74,7,1,11/6/9/9/10/9,3,8-8-9-10-3,8,8,9,10,3,0,1411,2401,2455,2416,2281,0,10964,2,5,4,5.25,1,0,31,"HK$ 1,450,000",1,36.0,45.0,7.1,8.4,0,1
110439,2019-10-16,5,8,HV,TURF,GOOD,C,Class 3,1800,10946,1379,2353,2471,2396,2347,0,B427,N Callan,C S Shum,121,7,B/TT,65,-2,1045,-4,,4,1,8/10/5/8/7/12,1,2-4-5-5-1,2,4,5,5,1,0,1379,2381,2467,2416,2303,0,10946,SH,1.75,1.5,2.75,0.5,0,31,"HK$ 1,450,000",1/2,22.0,20.0,5.3,5.2,1,1
110440,2019-10-16,5,9,HV,TURF,GOOD,C,Class 3,1800,10946,1379,2353,2471,2396,2347,0,V378,C Y Ho,C H Yip,119,3,V,63,+6,1168,-9,1.49.31,7,1,1/1/3/3/2/2,2,5-6-3-1-2,5,6,3,1,2,0,1395,2389,2435,2380,2358,0,10957,1,3.25,1,1.5,0.5,0,10,"HK$ 1,450,000",1/2,9.1,9.4,2.2,2.7,0,1
110441,2019-10-16,5,10,HV,TURF,GOOD,C,Class 3,1800,10946,1379,2353,2471,2396,2347,0,C208,L Hewitson,D E Ferraris,118,8,B,62,-2,1098,+9,,4,2,12/9/9/11/11/6,12,11-10-11-11-12,11,10,11,11,12,0,1443,2385,2451,2404,2509,0,11192,4,6,4.75,5.25,15.25,0,15,"HK$ 1,450,000",15-1/4,97.0,99.0,17.0,20.0,0,0
110442,2019-10-16,5,11,HV,TURF,GOOD,C,Class 3,1800,10946,1379,2353,2471,2396,2347,0,C163,K H Chan,F C Lor,118,5,H,62,0,1052,+6,,5,1,3/9/10/9/6/11,8,1-2-4-3-8,1,2,4,3,8,0,1379,2365,2479,2416,2346,0,10985,SH,0.75,1.25,2.5,2.5,0,21,"HK$ 1,450,000",2-1/2,9.9,12.0,2.3,3.0,0,0
110443,2019-10-16,5,12,HV,TURF,GOOD,C,Class 3,1800,10946,1379,2353,2471,2396,2347,0,B432,K Teetan,C Fownes,118,9,V/XB,62,0,1062,-3,1.49.16,5,*1,8/5/4/7/7/3,9,10-11-10-9-9,10,11,10,9,9,0,1431,2405,2435,2392,2326,0,10989,3.25,6.5,4.25,4,2.75,0,45,"HK$ 1,450,000",2-3/4,9.0,10.0,2.9,2.7,0,0
110444,2019-10-16,6,1,HV,TURF,GOOD,C,Class 4,1200,7010,2376,2279,2355,0,0,0,B013,Z Purton,K H Ting,133,9,TT,60,0,1023,-1,1.09.77,6,+1,4/2/6/3/9/3,4,10-7-4,10,7,4,0,0,0,2456,2259,2310,0,0,0,7025,5,3.75,0.75,0,0,0,35,"HK$ 967,000",3/4,4.2,4.3,2.2,1.7,0,0
110445,2019-10-16,6,2,HV,TURF,GOOD,C,Class 4,1200,7010,2376,2279,2355,0,0,0,C272,J Moreira,C W Chang,131,12,B/TT,58,0,1152,+3,1.09.94,5,+1,3/2/11/4/7/9,5,1-1-5,1,1,5,0,0,0,2376,2279,2371,0,0,0,7026,0.75,0.5,0.75,0,0,0,21,"HK$ 967,000",3/4,6.7,7.8,2.9,2.7,0,0
110446,2019-10-16,6,3,HV,TURF,GOOD,C,Class 4,1200,7010,2376,2279,2355,0,0,0,A313,N Callan,J Moore,129,11,CP,56,-2,1104,+12,1.11.08,6,*1,8/12/3/11/2/2,1,12-11-1,12,11,1,0,0,0,2476,2267,2267,0,0,0,7010,6.25,5.5,0.75,0,0,0,101,"HK$ 967,000",3/4,18.0,28.0,7.2,7.6,1,1
110447,2019-10-16,6,4,HV,TURF,GOOD,C,Class 4,1200,7010,2376,2279,2355,0,0,0,V394,B Shinn,C H Yip,125,8,XB/H2/V2,52,-1,1109,+12,1.09.99,6,+1,4/6/11/5/4/7,12,11-12-12,11,12,12,0,0,0,2468,2295,2325,0,0,0,7088,5.75,6.75,4.75,0,0,0,21,"HK$ 967,000",4-3/4,9.7,7.1,2.3,2.5,0,0
110448,2019-10-16,6,5,HV,TURF,GOOD,C,Class 4,1200,7010,2376,2279,2355,0,0,0,A142,C Y Ho,W Y So,122,5,V-/B1,49,-2,1177,-5,1.10.13,6,+1,14/8/13/9/8/7,8,2-4-8,2,4,8,0,0,0,2388,2295,2356,0,0,0,7039,0.75,1.75,1.75,0,0,0,115,"HK$ 967,000",1-3/4,19.0,26.0,4.9,7.2,0,0
110449,2019-10-16,6,6,HV,TURF,GOOD,C,Class 4,1200,7010,2376,2279,2355,0,0,0,C449,L Hewitson,Y S Tsui,122,6,P-,49,-3,1155,-2,,4,+1,10/12,11,8-8-11,8,8,11,0,0,0,2432,2287,2362,0,0,0,7081,3.5,4,4.5,0,0,0,101,"HK$ 967,000",4-1/2,37.0,48.0,9.7,12.0,0,0
110450,2019-10-16,6,7,HV,TURF,GOOD,C,Class 4,1200,7010,2376,2279,2355,0,0,0,B267,M F Poon,C S Shum,122,7,H/TT,49,-2,1101,+9,1.10.42,4,+1,14/12/3/5/7/9,10,3-2-10,3,2,10,0,0,0,2392,2271,2399,0,0,0,7062,1,0.5,3.25,0,0,0,38,"HK$ 967,000",3-1/4,9.5,11.0,3.3,3.4,0,0
110451,2019-10-16,6,8,HV,TURF,GOOD,C,Class 4,1200,7010,2376,2279,2355,0,0,0,B002,H N Wong,J Size,121,1,PC,48,0,1100,+5,1.09.84,6,+1,6/9/2/1/5/7,6,7-9-6,7,9,6,0,0,0,2420,2303,2307,0,0,0,7030,2.75,4.25,1.25,0,0,0,115,"HK$ 967,000",1-1/4,23.0,26.0,5.2,6.6,0,0
