age,tname,jname,rating,track,bardraw,besttime,going,win_t5,place_t5,ind_win,ind_pla
6.0,0.2549019607843137,0.25842696629213485,65.0,1,5.0,99.57,2,6.6,2.2,0,1
5.0,0.2818181818181818,0.40131578947368424,63.0,1,10.0,99.24,2,4.3,1.6,0,0
8.0,0.22988505747126436,0.16666666666666666,62.0,1,8.0,100.3,2,67.0,10.0,0,0
8.0,0.1721311475409836,0.19736842105263158,61.0,1,1.0,100.19,2,13.0,3.0,0,0
5.0,0.232,0.25842696629213485,80.0,1,7.0,69.54,2,8.7,2.9,0,0
6.0,0.2972972972972973,0.1276595744680851,79.0,1,8.0,70.42,2,50.0,10.0,0,0
4.0,0.2288135593220339,0.45806451612903226,72.0,1,11.0,69.76,2,20.0,5.0,0,0
4.0,0.34814814814814815,0.49444444444444446,71.0,1,3.0,83.01335999999999,2,3.9,2.1,1,1
4.0,0.2818181818181818,0.224,71.0,1,1.0,69.21,2,4.0,1.5,0,0
4.0,0.23275862068965517,0.1958762886597938,70.0,1,2.0,69.94,2,6.2,2.2,0,0
4.0,0.18292682926829268,0.23255813953488372,70.0,1,12.0,83.01335999999999,2,65.0,14.0,0,0
4.0,0.3225806451612903,0.40131578947368424,70.0,1,6.0,69.62,2,6.2,1.9,0,1
5.0,0.22988505747126436,0.038461538461538464,68.0,1,10.0,69.8,2,62.0,11.0,0,0
5.0,0.23148148148148148,0.28,64.0,1,9.0,83.01335999999999,2,61.0,12.0,0,0
6.0,0.1610738255033557,0.09803921568627451,62.0,1,5.0,70.94,2,35.0,5.9,0,0
5.0,0.24528301886792453,0.19736842105263158,60.0,1,4.0,69.68,2,7.8,2.0,0,1
4.0,0.16666666666666666,0.11904761904761904,55.0,1,1.0,83.01335999999999,2,15.0,3.4,0,0
3.0,0.16666666666666666,0.5,54.0,1,13.0,69.97,2,2.6,1.3,1,1
4.0,0.14150943396226415,0.0,54.0,1,3.0,69.56,2,6.6,1.8,0,0
6.0,0.16666666666666666,0.14285714285714285,44.0,1,4.0,70.08,2,31.0,5.7,0,0
3.0,0.2972972972972973,0.40131578947368424,52.0,1,6.0,83.01335999999999,2,23.0,6.0,0,0
3.0,0.3225806451612903,0.1958762886597938,52.0,1,2.0,83.01335999999999,2,99.0,15.0,0,0
3.0,0.2549019607843137,0.3613861386138614,52.0,1,10.0,83.01335999999999,2,29.0,5.3,0,1
3.0,0.34814814814814815,0.49444444444444446,52.0,1,14.0,83.01335999999999,2,3.7,2.0,0,0
3.0,0.232,0.19318181818181818,52.0,1,8.0,83.01335999999999,2,99.0,21.0,0,0
3.0,0.22988505747126436,0.45806451612903226,52.0,1,11.0,83.01335999999999,2,10.0,3.0,0,0
0.0,0.0,0.0,0.0,1,0.0,83.01335999999999,2,0.0,0.0,0,0
3.0,0.2288135593220339,0.16296296296296298,50.0,1,7.0,83.01335999999999,2,83.0,10.0,0,1
3.0,0.23275862068965517,0.19736842105263158,50.0,1,5.0,70.44,2,9.9,2.6,0,0
4.0,0.23148148148148148,0.224,49.0,1,12.0,72.36,2,99.0,13.0,0,0
4.0,0.18292682926829268,0.11904761904761904,80.0,1,7.0,69.31,2,15.0,3.7,0,0
4.0,0.2288135593220339,0.25842696629213485,77.0,1,11.0,69.7,2,6.2,2.2,0,0
4.0,0.3270440251572327,0.3613861386138614,76.0,1,2.0,70.28,2,12.0,2.8,0,1
3.0,0.2972972972972973,0.49444444444444446,75.0,1,5.0,83.01335999999999,2,3.5,2.0,1,1
5.0,0.23148148148148148,0.13793103448275862,70.0,1,6.0,70.25,2,71.0,9.5,0,0
4.0,0.232,0.21374045801526717,70.0,1,4.0,83.01335999999999,2,36.0,5.5,0,0
6.0,0.22988505747126436,0.16666666666666666,66.0,1,12.0,83.01335999999999,2,76.0,8.6,0,0
6.0,0.1610738255033557,0.038461538461538464,66.0,1,1.0,69.56,2,21.0,4.9,0,0
4.0,0.16666666666666666,0.19318181818181818,65.0,1,3.0,70.05,2,4.7,2.1,0,0
4.0,0.5035460992907801,0.45806451612903226,64.0,1,8.0,69.41,2,4.3,1.6,0,0
6.0,0.16666666666666666,0.09803921568627451,63.0,1,10.0,71.18,2,99.0,11.0,0,0
4.0,0.34814814814814815,0.1958762886597938,61.0,1,9.0,69.19,2,14.0,3.2,0,1
4.0,0.16666666666666666,0.5,57.0,1,13.0,69.67,2,4.5,1.9,1,1
4.0,0.2972972972972973,0.1276595744680851,55.0,1,7.0,69.49,2,24.0,6.2,0,0
5.0,0.1610738255033557,0.28,55.0,1,1.0,70.1,2,20.0,4.8,0,0
3.0,0.3225806451612903,0.40131578947368424,55.0,1,2.0,83.01335999999999,2,2.9,1.5,0,1
7.0,0.1721311475409836,0.14285714285714285,53.0,1,12.0,69.3,2,38.0,7.5,0,0
3.0,0.22988505747126436,0.49444444444444446,53.0,1,6.0,83.01335999999999,2,4.0,1.8,0,0
4.0,0.2288135593220339,0.13793103448275862,52.0,1,11.0,83.01335999999999,2,22.0,4.6,0,1
3.0,0.16666666666666666,0.11904761904761904,52.0,1,14.0,83.01335999999999,2,99.0,19.0,0,0
3.0,0.34814814814814815,0.3613861386138614,52.0,1,3.0,83.01335999999999,2,31.0,4.8,0,0
3.0,0.23148148148148148,0.09803921568627451,52.0,1,8.0,83.01335999999999,2,52.0,8.2,0,0
3.0,0.23275862068965517,0.1958762886597938,50.0,1,9.0,70.53,2,73.0,8.8,0,0
4.0,0.23275862068965517,0.19736842105263158,49.0,1,5.0,69.63,2,9.2,2.4,0,0
4.0,0.14150943396226415,0.45806451612903226,48.0,1,10.0,70.7,2,66.0,9.8,0,0
7.0,0.3270440251572327,0.0,45.0,1,4.0,69.11,2,20.0,4.6,0,0
5.0,0.22988505747126436,0.16666666666666666,56.0,1,13.0,94.35,2,16.0,4.0,0,1
4.0,0.22988505747126436,0.16296296296296298,59.0,1,9.0,83.01335999999999,2,4.2,2.2,1,1
4.0,0.34814814814814815,0.40131578947368424,57.0,1,11.0,95.71,2,7.2,2.6,0,0
6.0,0.16666666666666666,0.21374045801526717,56.0,1,6.0,95.48,2,41.0,7.9,0,0
4.0,0.1721311475409836,0.14285714285714285,55.0,1,8.0,83.01335999999999,2,99.0,31.0,0,0
6.0,0.3225806451612903,0.25842696629213485,53.0,1,5.0,83.01335999999999,2,99.0,20.0,0,0
5.0,0.2972972972972973,0.14285714285714285,52.0,1,2.0,95.52,2,4.9,2.2,0,0
4.0,0.3270440251572327,0.3613861386138614,51.0,1,12.0,83.01335999999999,2,11.0,2.7,0,0
4.0,0.14150943396226415,0.0,50.0,1,3.0,83.01335999999999,2,7.8,2.5,0,0
4.0,0.16666666666666666,0.1276595744680851,48.0,1,7.0,83.01335999999999,2,45.0,9.2,0,0
3.0,0.2288135593220339,0.13793103448275862,46.0,1,10.0,83.01335999999999,2,89.0,12.0,0,0
4.0,0.232,0.19318181818181818,45.0,1,14.0,96.01,2,43.0,8.6,0,0
5.0,0.23148148148148148,0.28,45.0,1,1.0,95.22,2,10.0,3.0,0,0
7.0,0.2549019607843137,0.45806451612903226,43.0,1,4.0,95.04,2,5.9,2.0,0,1
3.0,0.5035460992907801,0.45806451612903226,59.0,1,2.0,82.57,2,3.2,1.5,0,1
5.0,0.22988505747126436,0.49444444444444446,58.0,1,13.0,82.33,2,8.0,2.5,0,0
5.0,0.24528301886792453,0.23255813953488372,58.0,1,9.0,81.81,2,38.0,7.9,0,0
3.0,0.2288135593220339,0.40131578947368424,58.0,1,11.0,83.01335999999999,2,11.0,3.3,0,0
7.0,0.23148148148148148,0.21374045801526717,57.0,1,3.0,82.17,2,16.0,3.7,0,0
3.0,0.25,0.3613861386138614,56.0,1,4.0,83.01335999999999,2,5.1,1.9,1,1
3.0,0.23275862068965517,0.19736842105263158,50.0,1,6.0,83.01335999999999,2,99.0,21.0,0,0
4.0,0.16666666666666666,0.28,50.0,1,10.0,83.59,2,19.0,5.2,0,0
5.0,0.34814814814814815,0.16296296296296298,49.0,1,1.0,82.83,2,8.2,3.2,0,0
6.0,0.1721311475409836,0.11666666666666667,47.0,1,14.0,81.36,2,59.0,9.0,0,0
5.0,0.2549019607843137,0.14285714285714285,45.0,1,7.0,82.63,2,27.0,5.3,0,0
3.0,0.2972972972972973,0.19318181818181818,45.0,1,12.0,82.96,2,6.5,2.6,0,1
6.0,0.1610738255033557,0.09803921568627451,44.0,1,5.0,82.81,2,74.0,14.0,0,0
3.0,0.14150943396226415,0.224,43.0,1,8.0,83.35,2,99.0,22.0,0,0
4.0,0.34814814814814815,0.13793103448275862,82.0,1,8.0,122.24,2,55.0,9.9,0,0
5.0,0.22988505747126436,0.49444444444444446,81.0,1,7.0,121.61,2,5.8,2.1,1,1
4.0,0.2972972972972973,0.40131578947368424,80.0,1,11.0,122.5,2,4.2,2.3,0,1
7.0,0.3270440251572327,0.0,80.0,1,2.0,119.9,2,17.0,4.3,0,0
4.0,0.232,0.11904761904761904,80.0,1,1.0,83.01335999999999,2,26.0,6.7,0,0
5.0,0.2972972972972973,0.19318181818181818,79.0,1,6.0,121.41,2,11.0,3.1,0,0
5.0,0.34814814814814815,0.14285714285714285,79.0,1,3.0,122.53,2,3.9,1.6,0,0
8.0,0.3270440251572327,0.038461538461538464,78.0,1,5.0,121.8,2,60.0,11.0,0,0
4.0,0.3225806451612903,0.45806451612903226,76.0,1,12.0,122.63,2,8.4,2.5,0,0
6.0,0.2549019607843137,0.21374045801526717,76.0,1,9.0,121.83,2,45.0,7.8,0,0
5.0,0.3225806451612903,0.3613861386138614,73.0,1,14.0,123.21,2,29.0,8.1,0,0
5.0,0.1610738255033557,0.14285714285714285,71.0,1,13.0,83.01335999999999,2,66.0,12.0,0,0
4.0,0.1610738255033557,0.16296296296296298,70.0,1,10.0,123.06,2,99.0,22.0,0,0
5.0,0.25,0.28,66.0,1,4.0,122.55,2,7.6,2.1,0,1
4.0,0.1610738255033557,0.09803921568627451,94.0,1,6.0,69.48,2,34.0,4.9,0,0
7.0,0.3270440251572327,0.23255813953488372,94.0,1,3.0,68.87,2,24.0,3.4,0,0
5.0,0.25,0.14285714285714285,90.0,1,2.0,69.33,2,28.0,4.2,0,0
4.0,0.23275862068965517,0.19736842105263158,89.0,1,1.0,83.01335999999999,2,10.0,1.9,0,0
4.0,0.5035460992907801,0.45806451612903226,89.0,1,10.0,69.46,2,1.2,1.0,1,1
5.0,0.2972972972972973,0.49444444444444446,87.0,1,7.0,69.7,2,24.0,3.5,0,0
4.0,0.22988505747126436,0.3613861386138614,86.0,1,12.0,68.76,2,19.0,2.5,0,1
6.0,0.23148148148148148,0.28,86.0,1,11.0,69.36,2,27.0,4.3,0,1
5.0,0.3270440251572327,0.0,83.0,1,8.0,83.01335999999999,2,54.0,7.0,0,0
4.0,0.18292682926829268,0.224,82.0,1,5.0,83.01335999999999,2,37.0,5.8,0,0
4.0,0.3270440251572327,0.038461538461538464,82.0,1,9.0,69.8,2,74.0,9.1,0,0
5.0,0.14150943396226415,0.11666666666666667,81.0,1,4.0,83.01335999999999,2,99.0,15.0,0,0
4.0,0.5035460992907801,0.45806451612903226,108.0,1,14.0,83.01335999999999,2,1.7,1.2,0,1
4.0,0.34814814814814815,0.49444444444444446,104.0,1,8.0,122.18,2,4.0,1.5,0,0
4.0,0.34814814814814815,0.14285714285714285,104.0,1,12.0,83.01335999999999,2,9.2,2.3,1,1
4.0,0.34814814814814815,0.14285714285714285,102.0,1,11.0,83.01335999999999,2,24.0,4.6,0,0
4.0,0.3270440251572327,0.28,98.0,1,2.0,83.01335999999999,2,18.0,3.2,0,0
4.0,0.3270440251572327,0.3613861386138614,96.0,1,13.0,83.01335999999999,2,45.0,7.0,0,0
4.0,0.5035460992907801,0.19318181818181818,96.0,1,9.0,83.01335999999999,2,99.0,21.0,0,0
4.0,0.5035460992907801,0.5,92.0,1,5.0,121.27,2,13.0,2.5,0,0
4.0,0.25,0.40131578947368424,92.0,1,1.0,123.06,2,47.0,7.6,0,0
4.0,0.5035460992907801,0.16296296296296298,91.0,1,4.0,83.01335999999999,2,99.0,21.0,0,0
4.0,0.14150943396226415,0.0,89.0,1,10.0,83.01335999999999,2,84.0,10.0,0,0
4.0,0.2818181818181818,0.0,87.0,1,7.0,83.01335999999999,2,99.0,17.0,0,0
4.0,0.16666666666666666,0.0,86.0,1,6.0,121.11,2,45.0,6.2,0,0
4.0,0.2972972972972973,0.21374045801526717,85.0,1,3.0,83.01335999999999,2,71.0,9.6,0,1
4.0,0.16666666666666666,0.11904761904761904,77.0,1,12.0,83.01335999999999,2,99.0,32.0,0,0
4.0,0.34814814814814815,0.3613861386138614,77.0,1,1.0,83.02,2,24.0,4.6,0,1
5.0,0.23275862068965517,0.16296296296296298,72.0,1,6.0,83.0,2,99.0,19.0,0,0
4.0,0.2972972972972973,0.14285714285714285,71.0,1,4.0,82.28,2,7.4,2.0,0,0
5.0,0.1721311475409836,0.1276595744680851,71.0,1,8.0,82.45,2,18.0,4.2,0,0
6.0,0.3270440251572327,0.23255813953488372,69.0,1,14.0,80.67,2,45.0,9.9,0,0
4.0,0.22988505747126436,0.28,68.0,1,10.0,82.58,2,54.0,13.0,0,0
5.0,0.2549019607843137,0.19318181818181818,68.0,1,2.0,82.11,2,13.0,2.9,0,0
4.0,0.2288135593220339,0.09803921568627451,66.0,1,13.0,81.89,2,13.0,3.5,0,0
3.0,0.16666666666666666,0.45806451612903226,64.0,1,9.0,82.27,2,1.7,1.2,0,1
4.0,0.3225806451612903,0.40131578947368424,64.0,1,11.0,82.37,2,7.1,1.7,1,1
4.0,0.232,0.13793103448275862,63.0,1,7.0,82.81,2,40.0,5.5,0,0
4.0,0.23148148148148148,0.19736842105263158,63.0,1,3.0,83.02,2,99.0,24.0,0,0
6.0,0.1610738255033557,0.1958762886597938,62.0,1,5.0,81.99,2,36.0,5.5,0,0
5.0,0.23148148148148148,0.28,91.0,1,10.0,82.33,2,16.0,4.2,0,0
4.0,0.16666666666666666,0.21374045801526717,90.0,1,13.0,83.01335999999999,2,99.0,15.0,0,0
4.0,0.2972972972972973,0.49444444444444446,90.0,1,9.0,81.02,2,3.0,1.4,0,0
6.0,0.1610738255033557,0.16296296296296298,88.0,1,5.0,80.77,2,16.0,3.6,0,0
4.0,0.16666666666666666,0.0,87.0,1,12.0,81.66,2,17.0,4.2,0,0
5.0,0.25,0.19736842105263158,87.0,1,14.0,81.19,2,23.0,6.0,0,0
4.0,0.3270440251572327,0.0,85.0,1,11.0,83.19,2,81.0,11.0,0,0
4.0,0.34814814814814815,0.1958762886597938,83.0,1,6.0,82.22,2,8.4,2.2,0,1
5.0,0.2972972972972973,0.14285714285714285,90.0,1,7.0,81.53,2,34.0,5.7,1,1
3.0,0.5035460992907801,0.45806451612903226,83.0,1,4.0,83.01335999999999,2,2.5,1.4,0,1
3.0,0.2549019607843137,0.40131578947368424,82.0,1,1.0,83.01335999999999,2,38.0,6.1,0,0
4.0,0.3225806451612903,0.3613861386138614,81.0,1,2.0,83.01335999999999,2,97.0,10.0,0,0
4.0,0.23275862068965517,0.19318181818181818,81.0,1,3.0,83.2,2,22.0,5.3,0,0
6.0,0.232,0.224,81.0,1,8.0,82.46,2,80.0,14.0,0,0
7.0,0.23275862068965517,0.11904761904761904,40.0,1,10.0,99.31,2,7.9,2.8,0,0
5.0,0.1610738255033557,0.49444444444444446,38.0,1,6.0,83.01335999999999,2,5.2,2.4,0,0
5.0,0.3225806451612903,0.3613861386138614,38.0,1,9.0,83.01335999999999,2,13.0,4.0,1,1
7.0,0.23148148148148148,0.28,35.0,1,12.0,100.71,2,11.0,2.9,0,0
7.0,0.2549019607843137,0.40131578947368424,34.0,1,5.0,99.79,2,3.9,1.5,0,0
5.0,0.16666666666666666,0.09803921568627451,34.0,1,2.0,101.11,2,33.0,7.5,0,0
7.0,0.16666666666666666,0.16296296296296298,34.0,1,8.0,100.72,2,20.0,5.3,0,0
5.0,0.1721311475409836,0.21374045801526717,33.0,1,11.0,83.01335999999999,2,39.0,7.7,0,0
4.0,0.34814814814814815,0.13793103448275862,33.0,1,1.0,83.01335999999999,2,10.0,3.5,0,0
8.0,0.232,0.19318181818181818,31.0,1,4.0,102.19,2,31.0,7.0,0,0
5.0,0.25,0.19736842105263158,26.0,1,3.0,99.95,2,5.5,1.9,0,1
6.0,0.24528301886792453,0.1958762886597938,18.0,1,7.0,83.01335999999999,2,15.0,4.2,0,1
5.0,0.3225806451612903,0.3613861386138614,60.0,1,12.0,69.66,3,7.4,2.3,0,0
5.0,0.2288135593220339,0.14285714285714285,59.0,1,2.0,70.56,3,13.0,4.0,0,0
4.0,0.23148148148148148,0.23255813953488372,54.0,1,6.0,70.8,3,15.0,4.9,0,0
7.0,0.14150943396226415,0.11666666666666667,52.0,1,5.0,69.63,3,24.0,6.0,0,0
3.0,0.1610738255033557,0.28,52.0,1,11.0,83.01335999999999,3,78.0,15.0,0,0
3.0,0.1721311475409836,0.13793103448275862,52.0,1,8.0,83.01335999999999,3,12.0,3.6,0,0
3.0,0.2818181818181818,0.224,52.0,1,4.0,83.01335999999999,3,84.0,15.0,0,0
5.0,0.2549019607843137,0.49444444444444446,51.0,1,3.0,70.63,3,3.6,1.7,1,1
3.0,0.24528301886792453,0.19736842105263158,47.0,1,7.0,70.17,3,4.7,1.7,0,0
8.0,0.16666666666666666,0.09803921568627451,44.0,1,9.0,70.32,3,39.0,8.1,0,0
5.0,0.16666666666666666,0.16296296296296298,43.0,1,1.0,70.39,3,8.1,2.5,0,1
5.0,0.16666666666666666,0.40131578947368424,43.0,1,10.0,69.97,3,6.0,1.9,0,1
7.0,0.23275862068965517,0.19736842105263158,108.0,1,6.0,108.97,3,7.6,2.1,1,1
5.0,0.5035460992907801,0.49444444444444446,106.0,1,1.0,108.57,3,5.5,2.1,0,1
5.0,0.34814814814814815,0.13793103448275862,100.0,1,8.0,83.01335999999999,3,16.0,5.0,0,0
6.0,0.3270440251572327,0.3613861386138614,98.0,1,2.0,109.38,3,5.3,1.9,0,0
5.0,0.3270440251572327,0.23255813953488372,94.0,1,4.0,109.18,3,4.5,1.6,0,0
7.0,0.14150943396226415,0.28,94.0,1,5.0,108.85,3,8.5,2.3,0,1
5.0,0.34814814814814815,0.40131578947368424,91.0,1,3.0,83.01335999999999,3,4.4,1.5,0,0
4.0,0.25,0.1958762886597938,86.0,1,7.0,83.01335999999999,3,12.0,3.3,0,0
7.0,0.16666666666666666,0.21374045801526717,58.0,1,2.0,99.5,3,5.2,1.9,0,1
4.0,0.3270440251572327,0.3613861386138614,57.0,1,10.0,83.01335999999999,3,57.0,10.0,0,0
8.0,0.23148148148148148,0.19736842105263158,57.0,1,3.0,100.16,3,11.0,2.5,0,0
5.0,0.2972972972972973,0.49444444444444446,56.0,1,8.0,100.0,3,2.2,1.3,0,1
6.0,0.22988505747126436,0.23255813953488372,54.0,1,1.0,101.09,3,7.4,2.5,0,0
4.0,0.2549019607843137,0.224,54.0,1,7.0,83.01335999999999,3,99.0,17.0,0,0
6.0,0.22988505747126436,0.16296296296296298,52.0,1,6.0,100.11,3,24.0,5.1,0,0
5.0,0.232,0.28,51.0,1,9.0,100.21,3,10.0,3.0,1,1
7.0,0.2288135593220339,0.40131578947368424,50.0,1,5.0,101.24,3,8.1,2.2,0,0
5.0,0.1721311475409836,0.14285714285714285,48.0,1,11.0,83.01335999999999,3,72.0,8.7,0,0
6.0,0.24528301886792453,0.1276595744680851,46.0,1,12.0,100.36,3,30.0,4.5,0,0
6.0,0.22988505747126436,0.11666666666666667,44.0,1,4.0,100.84,3,99.0,12.0,0,0
4.0,0.16666666666666666,0.19318181818181818,60.0,1,8.0,70.2,3,24.0,5.6,0,0
7.0,0.16666666666666666,0.21374045801526717,57.0,1,5.0,69.61,3,8.7,2.3,0,0
7.0,0.1721311475409836,0.19736842105263158,57.0,1,1.0,70.06,3,6.5,1.9,0,0
3.0,0.25,0.3613861386138614,52.0,1,9.0,83.01335999999999,3,35.0,7.6,0,1
6.0,0.18292682926829268,0.40131578947368424,52.0,1,2.0,70.35,3,4.2,1.7,0,0
3.0,0.232,0.49444444444444446,52.0,1,4.0,83.01335999999999,3,2.8,1.7,0,0
3.0,0.23275862068965517,0.11904761904761904,52.0,1,3.0,83.01335999999999,3,15.0,4.5,0,0
4.0,0.5035460992907801,0.13793103448275862,50.0,1,12.0,70.57,3,37.0,8.0,0,0
8.0,0.22988505747126436,0.23255813953488372,47.0,1,10.0,69.54,3,13.0,3.2,1,1
4.0,0.14150943396226415,0.28,46.0,1,11.0,83.01335999999999,3,23.0,6.2,0,0
6.0,0.16666666666666666,0.14285714285714285,45.0,1,6.0,70.41,3,24.0,4.9,0,1
4.0,0.23148148148148148,0.09803921568627451,41.0,1,7.0,71.22,3,24.0,5.0,0,0
5.0,0.1610738255033557,0.28,79.0,1,4.0,56.85,3,3.3,1.6,0,0
5.0,0.23148148148148148,0.09803921568627451,78.0,1,5.0,83.01335999999999,3,20.0,5.8,0,0
5.0,0.23275862068965517,0.14285714285714285,77.0,1,7.0,57.09,3,5.8,2.0,1,1
4.0,0.3270440251572327,0.19736842105263158,76.0,1,6.0,59.58,3,79.0,13.0,0,1
6.0,0.16666666666666666,0.1276595744680851,73.0,1,2.0,57.6,3,21.0,4.8,0,0
3.0,0.16666666666666666,0.21374045801526717,70.0,1,11.0,83.01335999999999,3,60.0,10.0,0,0
4.0,0.2288135593220339,0.13793103448275862,70.0,1,8.0,57.28,3,13.0,3.9,0,1
7.0,0.1721311475409836,0.16296296296296298,70.0,1,1.0,57.03,3,9.2,2.5,0,0
3.0,0.5035460992907801,0.49444444444444446,70.0,1,9.0,57.33,3,3.6,1.3,0,0
4.0,0.2818181818181818,0.11666666666666667,64.0,1,3.0,58.53,3,35.0,7.2,0,0
3.0,0.3225806451612903,0.3613861386138614,63.0,1,10.0,57.82,3,7.8,2.2,0,0
6.0,0.5035460992907801,0.49444444444444446,80.0,1,6.0,69.54,3,6.2,1.8,0,0
4.0,0.18292682926829268,0.23255813953488372,80.0,1,4.0,69.85,3,15.0,3.8,0,0
5.0,0.23275862068965517,0.16296296296296298,79.0,1,10.0,69.37,3,5.5,2.0,0,1
5.0,0.2818181818181818,0.11904761904761904,76.0,1,3.0,69.54,3,24.0,6.1,0,0
5.0,0.16666666666666666,0.1276595744680851,71.0,1,9.0,70.01,3,65.0,13.0,0,0
6.0,0.25,0.21374045801526717,70.0,1,5.0,69.69,3,21.0,4.5,0,0
4.0,0.3270440251572327,0.3613861386138614,69.0,1,1.0,69.88,3,3.0,1.3,1,1
5.0,0.22988505747126436,0.1958762886597938,66.0,1,12.0,83.01335999999999,3,99.0,19.0,0,0
6.0,0.2972972972972973,0.40131578947368424,66.0,1,11.0,70.75,3,17.0,5.1,0,1
5.0,0.23148148148148148,0.19318181818181818,66.0,1,8.0,70.11,3,6.4,2.5,0,0
4.0,0.34814814814814815,0.28,66.0,1,2.0,83.01335999999999,3,12.0,4.3,0,0
5.0,0.16666666666666666,0.224,65.0,1,7.0,69.68,3,13.0,4.0,0,0
4.0,0.2818181818181818,0.21374045801526717,80.0,1,12.0,99.24,3,12.0,3.3,0,0
5.0,0.5035460992907801,0.49444444444444446,76.0,1,11.0,99.15,3,5.2,1.8,0,0
4.0,0.24528301886792453,0.23255813953488372,74.0,1,5.0,100.32,3,5.1,2.3,0,0
6.0,0.34814814814814815,0.3613861386138614,73.0,1,4.0,83.01335999999999,3,10.0,3.3,0,0
5.0,0.3270440251572327,0.1276595744680851,72.0,1,8.0,83.01335999999999,3,9.5,3.5,0,0
6.0,0.232,0.13793103448275862,68.0,1,3.0,99.93,3,13.0,4.4,0,0
5.0,0.16666666666666666,0.19318181818181818,67.0,1,10.0,99.93,3,17.0,4.2,0,1
6.0,0.18292682926829268,0.16296296296296298,66.0,1,7.0,99.18,3,15.0,4.5,0,0
5.0,0.2549019607843137,0.40131578947368424,65.0,1,6.0,83.01335999999999,3,6.9,2.7,0,1
8.0,0.14150943396226415,0.19736842105263158,65.0,1,1.0,99.41,3,9.2,2.8,1,1
4.0,0.16666666666666666,0.28,63.0,1,9.0,99.4,3,12.0,3.9,0,0
7.0,0.22988505747126436,0.11666666666666667,61.0,1,2.0,100.04,3,54.0,9.7,0,0
5.0,0.22988505747126436,0.40131578947368424,40.0,1,5.0,82.23,2,5.1,2.3,0,1
8.0,0.16666666666666666,0.3613861386138614,38.0,1,4.0,83.47,2,32.0,6.6,0,1
4.0,0.14150943396226415,0.28,37.0,1,12.0,82.55,2,18.0,5.0,0,0
4.0,0.16666666666666666,0.14285714285714285,36.0,1,13.0,83.99,2,65.0,13.0,0,0
3.0,0.2972972972972973,0.21374045801526717,36.0,1,9.0,84.93,2,16.0,5.3,0,0
5.0,0.3225806451612903,0.13793103448275862,35.0,1,1.0,82.57,2,7.6,2.4,0,0
5.0,0.24528301886792453,0.11666666666666667,34.0,1,7.0,81.99,2,9.2,2.7,0,0
4.0,0.1721311475409836,0.45806451612903226,34.0,1,2.0,85.1,2,7.3,3.5,0,0
5.0,0.16666666666666666,0.16296296296296298,33.0,1,3.0,84.44,2,25.0,6.7,0,0
8.0,0.232,0.11904761904761904,31.0,1,14.0,82.56,2,23.0,6.1,0,0
8.0,0.2549019607843137,0.49444444444444446,31.0,1,6.0,82.15,2,4.1,1.8,0,0
7.0,0.1610738255033557,0.1276595744680851,28.0,1,10.0,82.18,2,9.6,2.6,0,0
6.0,0.2818181818181818,0.1958762886597938,21.0,1,8.0,83.69,2,31.0,5.7,1,1
5.0,0.2288135593220339,0.224,16.0,1,11.0,83.8,2,42.0,10.0,0,0
3.0,0.34814814814814815,0.49444444444444446,59.0,1,2.0,56.96,2,6.1,1.7,0,0
0.0,0.0,0.0,0.0,1,0.0,83.01335999999999,2,0.0,0.0,0,0
5.0,0.22988505747126436,0.224,58.0,1,11.0,57.11,2,15.0,2.7,0,1
4.0,0.24528301886792453,0.1276595744680851,57.0,1,6.0,83.01335999999999,2,99.0,18.0,0,0
5.0,0.2818181818181818,0.25842696629213485,56.0,1,4.0,56.69,2,6.4,1.6,0,0
3.0,0.3270440251572327,0.038461538461538464,52.0,1,8.0,83.01335999999999,2,41.0,6.8,0,0
4.0,0.1610738255033557,0.09803921568627451,52.0,1,1.0,83.01335999999999,2,72.0,9.9,0,0
3.0,0.23275862068965517,0.3613861386138614,52.0,1,12.0,83.01335999999999,2,1.8,1.5,1,1
4.0,0.18292682926829268,0.28,52.0,1,10.0,57.81,2,9.5,2.4,0,1
3.0,0.1721311475409836,0.14285714285714285,52.0,1,7.0,83.01335999999999,2,77.0,12.0,0,0
3.0,0.1721311475409836,0.13793103448275862,50.0,1,9.0,83.01335999999999,2,53.0,7.4,0,0
4.0,0.16666666666666666,0.45806451612903226,48.0,1,5.0,57.28,2,14.0,2.5,0,0
0.0,0.0,0.0,0.0,1,0.0,83.01335999999999,2,0.0,0.0,0,0
5.0,0.2288135593220339,0.11666666666666667,41.0,1,3.0,57.14,2,69.0,9.3,0,0
8.0,0.24528301886792453,0.19736842105263158,39.0,1,6.0,70.35,2,21.0,5.7,0,0
4.0,0.23275862068965517,0.11904761904761904,38.0,1,8.0,70.84,2,39.0,9.7,0,0
4.0,0.1721311475409836,0.49444444444444446,38.0,1,1.0,70.0,2,2.9,1.3,1,1
5.0,0.22988505747126436,0.40131578947368424,34.0,1,3.0,69.85,2,4.5,1.7,0,0
6.0,0.16666666666666666,0.16296296296296298,33.0,1,4.0,71.14,2,20.0,4.8,0,0
6.0,0.2818181818181818,0.224,32.0,1,7.0,70.86,2,16.0,3.4,0,0
6.0,0.3225806451612903,0.21374045801526717,31.0,1,2.0,69.84,2,9.8,3.1,0,1
6.0,0.5035460992907801,0.45806451612903226,30.0,1,12.0,70.69,2,16.0,4.5,0,0
